Wall time,Step,Value
1670267796.8816056,43378,0.4343295395374298
1670267841.0990624,44324,0.4544658660888672
1670267850.699227,44540,0.4279254972934723
1670267876.66329,45081,0.43277406692504883
1670267893.4901257,45459,0.44975531101226807
1670267904.2768817,45702,0.4294208586215973
1670267911.4825006,45864,0.4323331117630005
1670267919.5870566,46000,0.4229809045791626
1670267928.037727,46189,0.43474748730659485
1670267938.8640044,46432,0.4306483864784241
1670267955.683671,46810,0.4352606236934662
1670267958.077607,46864,0.4474448263645172
1670267961.6801302,46945,0.45582345128059387
1670267974.6522458,47189,0.42163610458374023
1670268018.4616706,48135,0.4289083182811737
1670268047.2534251,48783,0.4543302059173584
1670268074.601723,49351,0.44228458404541016
1670268096.1866963,49837,0.4600770175457001
1670268109.0033705,50081,0.4192412197589874
1670268124.612715,50432,0.4190528392791748
1670268128.219776,50513,0.43683773279190063
1670268137.826794,50729,0.4300260841846466
1670268188.3186154,51810,0.42388948798179626
1670268210.8965254,52270,0.4175308644771576
1670268222.8989174,52540,0.4107089340686798
1670268226.4973934,52621,0.4622465968132019
1670268253.204855,53162,0.4402781128883362
1670268272.390766,53594,0.4194973409175873
1670268296.517914,54081,0.42752811312675476
1670268310.89984,54405,0.4504472315311432
1670268331.281392,54864,0.42783817648887634
1670268340.690672,55027,0.4340907037258148
1670268369.4593575,55675,0.42699623107910156
1670268387.036696,56027,0.4302451014518738
1670268390.6397934,56108,0.4194757640361786
1670268391.841399,56135,0.4151039123535156
1670268401.443801,56351,0.4184630811214447
1670268406.2563765,56459,0.44319602847099304
1670268414.648476,56648,0.42642176151275635
1670268475.4040773,57972,0.41811603307724
1670268482.8399837,58081,0.40561971068382263
1670268491.250576,58270,0.40066730976104736
1670268502.0390403,58513,0.4152534604072571
1670268531.0637197,59108,0.4243476390838623
1670268535.8696241,59216,0.4226090610027313
1670268545.4714742,59432,0.3966784179210663
1670268555.0616817,59648,0.4213482737541199
1670268559.8730924,59756,0.4410494267940521
1670268586.5620685,60297,0.41248759627342224
1670268592.5546885,60432,0.40387964248657227
1670268593.7584074,60459,0.4282172620296478
1670268599.748433,60594,0.4167318344116211
1670268614.1286526,60918,0.4247607886791229
1670268620.8128567,61000,0.39295488595962524
1670268626.804793,61135,0.4023452401161194
1670268649.56664,61648,0.4205728769302368
1670268670.9392552,62081,0.4085099995136261
1670268682.9426088,62351,0.4247356653213501
1670268697.3337717,62675,0.41341105103492737
1670268730.200244,63378,0.4226863980293274
1670268740.996677,63621,0.4335241913795471
1670268785.524486,64567,0.4262070953845978
1670268786.719046,64594,0.4131969213485718
1670268789.1069787,64648,0.42595207691192627
1670268844.2706337,65837,0.43566739559173584
1670268856.5769482,66054,0.4194908142089844
1670268867.3758585,66297,0.41574984788894653
1670268869.7740924,66351,0.41593456268310547
1670268875.7742589,66486,0.39672157168388367
1670268908.3565474,67162,0.40619105100631714
1670268909.5544636,67189,0.3867896497249603
1670268921.5566254,67459,0.43078848719596863
1670268923.9496553,67513,0.4307999014854431
1670268929.9539182,67648,0.4265279769897461
1670268948.407675,68027,0.42701292037963867
1670268955.5999346,68189,0.4152331054210663
1670268966.3993614,68432,0.40579235553741455
1670268984.4058266,68837,0.44714465737342834
1670268989.211774,68945,0.4143184423446655
1670268994.1333616,69000,0.37954849004745483
1670269024.0995603,69675,0.3991481065750122
1670269053.1382341,70270,0.3863450884819031
1670269060.332406,70432,0.3923393487930298
1670269080.755911,70891,0.40656447410583496
1670269090.2238915,71054,0.4009126126766205
1670269121.3502975,71756,0.4302249252796173
1670269151.0840724,72378,0.40765440464019775
1670269159.491322,72567,0.4170369505882263
1670269165.4982426,72702,0.4090816378593445
1670269182.7979543,73054,0.3956502079963684
1670269229.3535283,74054,0.41051360964775085
1670269246.1484349,74432,0.38323721289634705
1670269290.6727667,75378,0.39953678846359253
1670269395.1286826,77621,0.426949679851532
1670269405.9229627,77864,0.4059458374977112
1670269419.4572177,78108,0.39205843210220337
1670269426.6396406,78270,0.38762038946151733
1670269455.4334416,78918,0.3968166410923004
1670269516.6634374,80189,0.3914533257484436
1670269526.2673507,80405,0.40490952134132385
1670269572.60077,81378,0.39314520359039307
1670269591.80102,81810,0.39404964447021484
1670269595.4072473,81891,0.4032195508480072
1670269607.4757924,82108,0.3945857882499695
1670269611.0865636,82189,0.3770626485347748
1670269639.889509,82837,0.40866535902023315
1670269644.6774008,82945,0.4079272449016571
1670269683.3471124,83756,0.4297187924385071
1670269731.024264,84783,0.40719035267829895
1670269754.4358,85270,0.37152743339538574
1670269761.6232288,85432,0.37280184030532837
1670269780.8154309,85864,0.39277347922325134
1670269805.0897636,86351,0.39096876978874207
1670269806.2852232,86378,0.391501784324646
1670269848.747023,87297,0.3867688477039337
1670269860.7300584,87567,0.39616361260414124
1670269864.325547,87648,0.40768861770629883
1670269865.5259664,87675,0.39952147006988525
1670269867.9305553,87729,0.40426093339920044
1670269869.1342964,87756,0.4155602753162384
1670269901.1634533,88432,0.3876858651638031
1670269943.2531295,89324,0.3993864357471466
1670269993.6228302,90405,0.3870367109775543
1670270033.3831599,91243,0.40158510208129883
1670270065.7647226,91972,0.38317984342575073
1670270074.0459685,92108,0.3964882791042328
1670270100.4808335,92702,0.37476587295532227
1670270125.3109705,93216,0.40462133288383484
1670270143.2750487,93621,0.39352911710739136
1670270164.627494,94054,0.39322540163993835
1670270199.4161859,94837,0.4157247543334961
1670270203.0195673,94918,0.38137659430503845
1670270234.5704837,95594,0.390749454498291
1670270268.3063526,96297,0.37741783261299133
1670270288.6957111,96756,0.41210681200027466
1670270315.1647317,97297,0.394507497549057
1670270336.7464647,97783,0.4043784439563751
1670270339.1487226,97837,0.4116452932357788
1670270341.5512333,97891,0.390595018863678
1670270351.1077678,98054,0.39786314964294434
1670270384.7015948,98810,0.3886955976486206
1670270403.1320686,99189,0.37752217054367065
1670270472.6966484,100702,0.37839454412460327
1670270477.4924605,100810,0.37779226899147034
1670270493.813226,101108,0.3909549415111542
1670270531.0213873,101945,0.4017195999622345
1670270542.759714,102162,0.3895719647407532
1670270558.363484,102513,0.3886275589466095
1670270564.3645651,102648,0.400749146938324
1670270586.1166532,103081,0.38267454504966736
1670270592.1051276,103216,0.3765794038772583
1670270594.5053816,103270,0.35881102085113525
1670270606.4840052,103540,0.3590298295021057
1670270611.2743976,103648,0.3980260491371155
1670270648.3491557,104432,0.37351176142692566
1670270662.7421978,104756,0.41106748580932617
1670270729.9526694,106162,0.39250147342681885
1670270743.1764338,106459,0.3945576548576355
1670270763.5659254,106918,0.3728351891040802
1670270799.6433086,107675,0.3985418379306793
1670270833.0122342,108378,0.3765345513820648
1670270847.4047005,108702,0.3673626780509949
1670270862.8930779,109000,0.3679223954677582
1670270866.502589,109081,0.3748444616794586
1670270937.0290544,110621,0.3965744376182556
1670270943.0223253,110756,0.4021536707878113
1670270944.217591,110783,0.39644914865493774
1670270958.33777,111054,0.38524776697158813
1670271050.6645927,113027,0.40572333335876465
1670271063.849928,113324,0.3875000476837158
1670271065.0471556,113351,0.38882380723953247
1670271067.450347,113405,0.3869202136993408
1670271073.4325309,113540,0.35763126611709595
1670271074.6241777,113567,0.38441601395606995
1670271107.1967907,114243,0.3873036205768585
1670271113.1928413,114378,0.3738258481025696
1670271116.8079288,114459,0.3906998932361603
1670271126.3974054,114675,0.3947369456291199
1670271152.9676416,115216,0.3854466378688812
1670271156.5675263,115297,0.389102041721344
1670271157.7611995,115324,0.38644787669181824
1670271175.7446773,115729,0.3947605788707733
1670271204.4034796,116324,0.39502081274986267
1670271220.0228627,116675,0.39032068848609924
1670271222.4175663,116729,0.3881174623966217
1670271240.339945,117081,0.3785160779953003
1670271287.3281167,118081,0.38501402735710144
1670271316.1123962,118729,0.39694955945014954
1670271324.505253,118918,0.3826868534088135
1670271334.232573,119081,0.3617537319660187
1670271363.0498562,119729,0.38631993532180786
1670271366.6462097,119810,0.3765643239021301
1670271443.4208646,121405,0.38167279958724976
1670271463.8012676,121864,0.37189966440200806
1670271465.0051358,121891,0.3605104088783264
1670271491.2243042,122432,0.37643399834632874
1670271494.824654,122513,0.38397839665412903
1670271505.6110845,122756,0.4145508110523224
1670271551.231711,123729,0.3881140649318695
1670271554.8316183,123810,0.37435799837112427
1670271576.293768,124243,0.378741592168808
1670271615.8490238,125081,0.3714069426059723
1670271649.41948,125837,0.4010728895664215
1670271661.0166225,126054,0.3700776994228363
1670271665.8196244,126162,0.37474188208580017
1670271675.4168873,126378,0.3753868043422699
1670271688.6002665,126675,0.3836476802825928
1670271722.1017632,127378,0.36674535274505615
1670271728.0996342,127513,0.38717973232269287
1670271747.2790728,127945,0.38536337018013
1670271769.095443,128378,0.3755352795124054
1670271778.71568,128594,0.37163451313972473
1670271789.534521,128837,0.39026784896850586
1670271802.1734586,129081,0.3591441214084625
1670271815.3719316,129378,0.3717334270477295
1670271816.5732079,129405,0.37407785654067993
1670271830.991669,129729,0.3816452622413635
1670271833.3860962,129783,0.3971583843231201
1670271881.5979993,130810,0.37588775157928467
1670271898.3373888,131135,0.3654846251010895
1670271921.1123354,131648,0.3898296058177948
1670271951.321045,132270,0.35256537795066833
1670271975.3353684,132810,0.3713119626045227
1670272037.4999268,134108,0.37828120589256287
1670272048.3028865,134351,0.3856479525566101
1670272051.898355,134432,0.35987037420272827
1670272054.2926424,134486,0.3539735972881317
1670272117.6626592,135864,0.3728729486465454
1670272121.2668831,135945,0.38258790969848633
1670272147.812055,136486,0.34383827447891235
1670272150.2125258,136540,0.34804588556289673
1670272151.4153202,136567,0.37388721108436584
1670272159.7954633,136756,0.4049277603626251
1670272183.0487654,137243,0.3779308497905731
1670272219.2209547,138000,0.34496861696243286
1670272243.1757953,138540,0.35137510299682617
1670272245.5749714,138594,0.36144641041755676
1670272252.757437,138756,0.3936472535133362
1670272292.2379925,139594,0.36601120233535767
1670272315.160313,140054,0.36736592650413513
1670272336.8060436,140540,0.35518455505371094
1670272346.41329,140756,0.39806127548217773
1670272387.2358322,141594,0.3713568150997162
1670272421.8227887,142324,0.378356397151947
1670272449.4112465,142945,0.37964674830436707
1670272486.6600783,143729,0.3790856599807739
1670272502.1069255,144027,0.38264647126197815
1670272521.3333187,144459,0.3914635479450226
1670272538.137711,144837,0.3992994725704193
1670272565.6191416,145405,0.382731556892395
1670272615.8659542,146486,0.3500658869743347
1670272644.412811,147081,0.36519426107406616
1670272650.4032302,147216,0.3780966103076935
1670272696.8801355,148216,0.36324089765548706
1670272710.0674748,148513,0.37786874175071716
1670272717.248149,148675,0.38312363624572754
1670272735.9412146,149054,0.3734244704246521
1670272738.3552458,149108,0.3685398995876312
1670272776.7991762,149972,0.35984212160110474
1670272807.54216,150621,0.3811551034450531
1670272821.9623635,150945,0.378060907125473
1670272826.1079962,151000,0.3423919677734375
1670272833.3188963,151162,0.38439440727233887
1670272847.6917558,151486,0.34865662455558777
1670272879.6198208,152162,0.3770546615123749
1670272913.1584764,152918,0.3766435980796814
1670272915.5593948,152972,0.363399475812912
1670272922.524385,153081,0.3527272045612335
1670272940.5117452,153486,0.34949037432670593
1670272991.4850912,154594,0.37335139513015747
1670272995.095008,154675,0.38320663571357727
1670273039.906048,155648,0.3858267068862915
1670273062.0821602,156108,0.36563244462013245
1670273065.674986,156189,0.3643451929092407
1670273077.6745994,156459,0.37458768486976624
1670273099.2544441,156945,0.3826885223388672
1670273100.4487536,156972,0.36579447984695435
1670273123.44645,157432,0.35164812207221985
1670273127.0419664,157513,0.37543803453445435
1670273170.0558677,158432,0.35448676347732544
1670273172.4561646,158486,0.3574490249156952
1670273180.848855,158675,0.3662317991256714
1670273215.4694316,159405,0.37382662296295166
1670273226.266251,159648,0.37939152121543884
1670273253.7807655,160216,0.37132829427719116
1670273282.5597365,160864,0.3641166090965271
1670273291.8750143,161000,0.34633708000183105
1670273299.060065,161162,0.369040846824646
1670273331.4478085,161891,0.37339073419570923
1670273357.80855,162432,0.3537229895591736
1670273363.802279,162567,0.3781522214412689
1670273381.7985651,162972,0.3591213822364807
1670273390.286811,163108,0.361208975315094
1670273444.3330615,164270,0.34304505586624146
1670273449.122614,164378,0.36521854996681213
1670273474.2908046,164945,0.37278127670288086
1670273478.8822677,165000,0.3435975909233093
1670273498.0714247,165432,0.35061517357826233
1670273500.4686513,165486,0.34582775831222534
1670273507.6719441,165648,0.38654959201812744
1670273510.075197,165702,0.35582712292671204
1670273533.963869,166189,0.35844042897224426
1670273561.5524728,166810,0.35546839237213135
1670273574.3981886,167054,0.36238205432891846
1670273597.1699953,167567,0.37319979071617126
1670273610.357718,167864,0.3760078251361847
1670273612.7576401,167918,0.3635611832141876
1670273622.5934036,168081,0.3700230121612549
1670273638.2096698,168432,0.35505184531211853
1670273659.775796,168918,0.35747846961021423
1670273708.7123792,169972,0.36529552936553955
1670273737.9480863,170594,0.36799392104148865
1670273742.747126,170702,0.3559682071208954
1670273743.945286,170729,0.37011516094207764
1670273752.3494582,170918,0.36680829524993896
1670273775.4197302,171378,0.3563055694103241
1670273788.6247947,171675,0.3798969089984894
1670273801.8221307,171972,0.3565302789211273
1670273812.3702168,172162,0.36361831426620483
1670273819.5688157,172324,0.3753454387187958
1670273848.3525212,172972,0.35919880867004395
1670273923.2615626,174567,0.37967899441719055
1670273969.0739625,175540,0.3299427032470703
1670273970.2767994,175567,0.36354681849479675
1670273975.0590203,175675,0.3705230951309204
1670274000.8471873,176216,0.36391469836235046
1670274002.0467954,176243,0.3530598282814026
1670274003.2471635,176270,0.33650830388069153
1670274012.8486247,176486,0.3421507179737091
1670274067.990612,177675,0.36132776737213135
1670274076.382716,177864,0.3583334684371948
1670274079.9757473,177945,0.3788033425807953
1670274105.3677056,178459,0.3752395510673523
1670274172.7797675,179918,0.34901607036590576
1670274185.9156344,180162,0.36147773265838623
1670274188.3159206,180216,0.35679516196250916
1670274193.1124532,180324,0.36610373854637146
1670274200.3064055,180486,0.3398675322532654
1670274203.901328,180567,0.36173462867736816
1670274212.2905273,180756,0.3909747004508972
1670274221.8876626,180972,0.37032416462898254
1670274229.0679703,181054,0.35608768463134766
1670274243.4956124,181378,0.3590822219848633
1670274278.4972095,182108,0.3694673180580139
1670274283.2928157,182216,0.372111976146698
1670274296.4890306,182513,0.38010990619659424
1670274309.6851401,182810,0.3636701703071594
1670274395.8246255,184648,0.370390385389328
1670274414.8001733,185027,0.37206390500068665
1670274424.3825567,185243,0.37040847539901733
1670274441.171933,185621,0.36964911222457886
1670274442.365184,185648,0.3662717640399933
1670274475.2188897,186351,0.37573668360710144
1670274492.028211,186729,0.3767240345478058
1670274524.0184367,187405,0.36214882135391235
1670274561.3217502,188189,0.35457777976989746
1670274564.9153645,188270,0.3467384874820709
1670274596.115704,188972,0.3573461174964905
1670274619.8352454,189459,0.3597618341445923
1670274624.6388435,189567,0.37113136053085327
1670274656.824674,190243,0.36793819069862366
1670274688.0094504,190945,0.3771691918373108
1670274721.6958883,191648,0.376258909702301
1670274741.940884,192054,0.35867393016815186
1670274751.5537772,192270,0.32875946164131165
1670274752.7485964,192297,0.3501264750957489
1670274779.153093,192891,0.354341596364975
1670274785.7650936,193000,0.33358752727508545
1670274802.5873334,193378,0.354752779006958
1670274852.874288,194459,0.37031376361846924
1670274863.6603787,194702,0.36118796467781067
1670274879.7298155,195027,0.36672544479370117
1670274902.5246317,195540,0.32811108231544495
1670274906.1319437,195621,0.37732040882110596
1670274916.9260836,195864,0.3622047007083893
1670274984.9850934,197297,0.35292404890060425
1670274998.163738,197594,0.3617500960826874
1670275021.437073,198081,0.3504955470561981
1670275033.4395626,198351,0.3590560257434845
1670275034.634085,198378,0.35872381925582886
1670275056.2090173,198864,0.360734760761261
1670275057.4105968,198891,0.3629817068576813
1670275087.0259197,199513,0.3639973998069763
1670275091.821391,199621,0.37027350068092346
1670275111.9304838,200027,0.36435455083847046
1670275147.946961,200837,0.3701622486114502
1670275162.0637717,201081,0.33976098895072937
1670275165.6653054,201162,0.375297874212265
1670275174.0636418,201351,0.3654431998729706
1670275186.0408285,201621,0.3712042272090912
1670275189.6364155,201702,0.3467539846897125
1670275195.6334538,201837,0.3842964768409729
1670275209.8546464,202108,0.36176010966300964
1670275238.610531,202756,0.3764503598213196
1670275251.901153,203000,0.3357178270816803
1670275274.7052543,203513,0.35628172755241394
1670275295.0878196,203972,0.34898892045021057
1670275374.0186322,205648,0.3554947078227997
1670275418.1827934,206594,0.3558923602104187
1670275441.2268016,207054,0.3542845845222473
1670275453.2272346,207324,0.3623342514038086
1670275459.217069,207459,0.35922056436538696
1670275472.4024339,207756,0.38257965445518494
1670275479.5857997,207918,0.3523051142692566
1670275490.2786436,208108,0.35364240407943726
1670275511.8651927,208594,0.3535843789577484
1670275517.8743248,208729,0.36128929257392883
1670275523.8666508,208864,0.3586421608924866
1670275547.8013034,209351,0.3700008690357208
1670275560.9812925,209648,0.3581793010234833
1670275564.5849943,209729,0.36203184723854065
1670275590.8715625,210270,0.33380451798439026
1670275600.4783354,210486,0.3326852023601532
1670275612.4669673,210756,0.3872300684452057
1670275629.107071,211081,0.34717050194740295
1670275656.7097745,211702,0.3438732922077179
1670275662.7097087,211837,0.37925639748573303
1670275740.349213,213486,0.32837796211242676
1670275741.5456827,213513,0.3592158257961273
1670275782.0817072,214378,0.34730395674705505
1670275836.3393404,215540,0.33596089482307434
1670275845.9218476,215756,0.385515958070755
1670275855.502783,215972,0.35796964168548584
1670275859.1775174,216000,0.338347852230072
1670275899.9764385,216918,0.36771267652511597
1670275914.9653723,217216,0.3546312153339386
1670275929.374275,217540,0.3419690430164337
1670275951.9532518,218000,0.339447557926178
1670276025.8168356,219621,0.37164321541786194
1670276056.607062,220270,0.33673691749572754
1670276096.0325181,221081,0.3568144142627716
1670276100.8409905,221189,0.3465311527252197
1670276117.6425786,221567,0.36233794689178467
1670276140.144263,222027,0.36485394835472107
1670276147.3634071,222189,0.34195125102996826
1670276199.74231,223324,0.3650883734226227
1670276218.9234443,223756,0.3686276078224182
1670276234.2425582,224054,0.3509043753147125
1670276245.0622163,224297,0.344664603471756
1670276254.6544507,224513,0.37267065048217773
1670276280.8237016,225054,0.35496631264686584
1670276283.2279935,225108,0.36020246148109436
1670276286.821355,225189,0.3404197692871094
1670276289.2206404,225243,0.36196932196617126
1670276296.4173543,225405,0.36122703552246094
1670276320.4130094,225945,0.36445143818855286
1670276326.3466375,226027,0.38030579686164856
1670276332.338718,226162,0.3523252606391907
1670276343.136912,226405,0.35204291343688965
1670276431.954559,228297,0.3496277630329132
1670276455.9275596,228837,0.37330302596092224
1670276457.1276634,228864,0.35255739092826843
1670276459.5300782,228918,0.34819281101226807
1670276478.1169708,229297,0.3498819172382355
1670276482.9165773,229405,0.35947468876838684
1670276493.722904,229648,0.368850439786911
1670276494.920352,229675,0.3541472554206848
1670276500.911241,229810,0.3458593189716339
1670276506.8998437,229945,0.35784366726875305
1670276526.88192,230351,0.3596723675727844
1670276566.2717752,231189,0.3385370671749115
1670276580.6708722,231513,0.3660370409488678
1670276589.065931,231702,0.347984254360199
1670276595.0668163,231837,0.37476035952568054
1670276614.0529544,232216,0.34937983751296997
1670276624.859676,232459,0.3661041259765625
1670276658.1684272,233162,0.3635944128036499
1670276666.5950978,233351,0.3627513349056244
1670276667.7957041,233378,0.3479825556278229
1670276678.5760975,233621,0.36522337794303894
1670276726.6412451,234648,0.3607233762741089
1670276736.2277668,234864,0.3605853021144867
1670276737.427213,234891,0.34935757517814636
1670276743.852968,235000,0.3250748813152313
1670276782.2311997,235864,0.3557548224925995
1670276842.5987892,237135,0.34058481454849243
1670276847.3971455,237243,0.3534831404685974
1670276868.9913096,237729,0.36112329363822937
1670276874.982737,237864,0.3431369364261627
1670276899.1378407,238351,0.3571005165576935
1670276902.7362695,238432,0.3406287133693695
1670276930.090553,239000,0.3335317373275757
1670276943.2676978,239297,0.34452417492866516
1670276972.044226,239945,0.36176159977912903
1670276982.5934687,240135,0.3466910719871521
1670277003.0147407,240594,0.3487803339958191
1670277005.4059887,240648,0.3538356125354767
1670277009.00368,240729,0.36870789527893066
1670277036.881846,241297,0.34021273255348206
1670277039.2843053,241351,0.3542662560939789
1670277045.2881444,241486,0.3355002701282501
1670277058.4887896,241783,0.3640696704387665
1670277075.1492755,242108,0.3380410373210907
1670277095.5531166,242567,0.35212624073028564
1670277119.6622162,243054,0.3549262285232544
1670277126.8523395,243216,0.33810311555862427
1670277138.8458664,243486,0.3255142867565155
1670277160.4214673,243972,0.34546634554862976
1670277163.2501647,244000,0.33132457733154297
1670277195.6823163,244729,0.3603229522705078
1670277205.287373,244945,0.3622773289680481
1670277218.9082916,245216,0.35022228956222534
1670277232.11532,245513,0.3641311526298523
1670277259.5069306,246081,0.3492877185344696
1670277281.1105278,246567,0.36053285002708435
1670277321.3279831,247432,0.3460072875022888
1670277329.7250316,247621,0.35842591524124146
1670277396.6599388,249027,0.3535166382789612
1670277399.0669923,249081,0.34616830945014954
1670277411.0769556,249351,0.3480781316757202
1670277419.493803,249540,0.3244408071041107
1670277454.1623957,250270,0.33251670002937317
1670277479.37646,250837,0.3627699017524719
1670277493.6922178,251108,0.3547384738922119
1670277512.884156,251540,0.32589784264564514
1670277515.2877731,251594,0.3484230041503906
1670277523.681155,251783,0.36727175116539
1670277564.175159,252648,0.3553709089756012
1670277570.170915,252783,0.363970011472702
1670277584.9797077,253081,0.3477928936481476
1670277590.9886916,253216,0.34639906883239746
1670277644.2275941,254378,0.33670952916145325
1670277647.8288565,254459,0.348787784576416
1670277673.9672658,255000,0.3348071575164795
1670277681.18212,255162,0.33287569880485535
1670277682.3773298,255189,0.3332589864730835
1670277713.5891275,255891,0.340920090675354
1670277724.1680543,256081,0.3475717306137085
1670277802.236084,257783,0.3594210743904114
1670277815.4938889,258027,0.3564481735229492
1670277823.9070165,258216,0.35028815269470215
1670277827.5070264,258297,0.3476536273956299
1670277835.9072776,258486,0.33571720123291016
1670277839.5121331,258567,0.35275378823280334
1670277868.2348626,259162,0.34519556164741516
1670277881.4222739,259459,0.3463348150253296
1670277894.6126938,259756,0.3822380602359772
1670277911.5223422,260081,0.33428075909614563
1670277912.7189739,260108,0.3524813950061798
1670277916.3203309,260189,0.3288242220878601
1670277945.1002564,260837,0.36765074729919434
1670277955.0141976,261000,0.3291149437427521
1670277982.5698833,261621,0.35261380672454834
1670277994.5760078,261891,0.33771929144859314
1670278006.3831866,262108,0.3462553024291992
1670278020.7756505,262432,0.3248799741268158
1670278081.2313032,263756,0.36794334650039673
1670278094.6776917,264000,0.32662472128868103
1670278105.4659429,264243,0.3504076302051544
1670278149.9548044,265189,0.3381340205669403
1670278183.5136204,265945,0.35971125960350037
1670278189.736178,266027,0.3544389009475708
1670278239.3497815,267108,0.3354704678058624
1670278268.1583908,267756,0.3735784590244293
1670278282.667282,268027,0.35549941658973694
1670278350.592493,269513,0.33534330129623413
1670278366.1814485,269864,0.3411806523799896
1670278381.6583536,270162,0.34957292675971985
1670278403.2601893,270648,0.3588584065437317
1670278448.6539814,271621,0.35802188515663147
1670278454.6510189,271756,0.36536264419555664
1670278455.8459077,271783,0.3603159487247467
1670278458.2322085,271837,0.3585363030433655
1670278477.661081,272216,0.34996965527534485
1670278492.0587218,272540,0.3250124752521515
1670278521.9974477,273162,0.35318565368652344
1670278529.1919105,273324,0.3571750223636627
1670278547.1810172,273729,0.35775530338287354
1670278554.3868134,273891,0.34661248326301575
1670278568.0561883,274162,0.34320488572120667
1670278596.853875,274810,0.3300657272338867
1670278619.6738677,275270,0.33103060722351074
1670278646.1510148,275864,0.34559956192970276
