Wall time,Step,Value
1670269159.4913664,72567,0.0009570826077833772
1670269165.498288,72702,0.0009569216636009514
1670269182.7979963,73054,0.0009565002983435988
1670269229.3535693,74054,0.0009552770643495023
1670269246.1484787,74432,0.0009548050002194941
1670269290.6728075,75378,0.0009536027209833264
1670269395.1287286,77621,0.0009506256319582462
1670269405.9230068,77864,0.0009502922184765339
1670269419.4572613,78108,0.0009499567095190287
1670269426.639683,78270,0.0009497319115325809
1670269455.433488,78918,0.0009488234645687044
1670269516.66348,80189,0.0009470019722357392
1670269526.267394,80405,0.0009466863120906055
1670269572.6008132,81378,0.0009452459053136408
1670269591.801066,81810,0.0009445952018722892
1670269595.4072938,81891,0.0009444725001230836
1670269607.475835,82108,0.0009441440925002098
1670269611.0866067,82189,0.0009440205176360905
1670269639.889552,82837,0.0009430238860659301
1670269644.6774445,82945,0.0009428563644178212
1670269683.3471572,83756,0.0009415872045792639
1670269731.0243073,84783,0.0009399471455253661
1670269754.4358408,85270,0.0009391577332280576
1670269761.6232731,85432,0.0009388927719555795
1670269780.8154747,85864,0.0009381818235851824
1670269805.0898056,86351,0.0009373744833283126
1670269806.285266,86378,0.0009373293723911047
1670269848.7470667,87297,0.0009357815142720938
1670269860.7301025,87567,0.0009353208006359637
1670269864.3255925,87648,0.0009351820917800069
1670269865.5260105,87675,0.0009351358166895807
1670269867.9305987,87729,0.0009350431500934064
1670269869.13434,87756,0.0009349968167953193
1670269901.163496,88432,0.000933829927816987
1670269943.2531726,89324,0.000932266004383564
1670269993.6228707,90405,0.0009303345577791333
1670270033.3832037,91243,0.0009288107394240797
1670270065.7647676,91972,0.0009274644544348121
1670270074.046009,92108,0.0009272131719626486
1670270100.4808793,92702,0.0009261004743166268
1670270125.3110135,93216,0.0009251300361938775
1670270143.275097,93621,0.0009243577369488776
1670270164.627536,94054,0.0009235279867425561
1670270199.4162288,94837,0.0009220083011314273
1670270203.019611,94918,0.0009218499762937427
1670270234.5705292,95594,0.000920521910302341
1670270268.3063946,96297,0.0009191249264404178
1670270288.695755,96756,0.0009182027424685657
1670270315.1647744,97297,0.0009171090787276626
1670270336.7465084,97783,0.0009161166963167489
1670270339.1487658,97837,0.0009160059271380305
1670270341.5512817,97891,0.0009158950997516513
1670270351.107811,98054,0.0009155620355159044
1670270384.7016406,98810,0.0009139964240603149
1670270403.1321115,99189,0.000913206662517041
1670270472.6966949,100702,0.0009100017487071455
1670270477.492503,100810,0.0009097700240090489
1670270493.8132691,101108,0.0009091308456845582
1670270531.0214334,101945,0.0009073143592104316
1670270542.7597556,102162,0.0009068420040421188
1670270558.3635316,102513,0.0009060712181963027
1670270564.3646073,102648,0.0009057737188413739
1670270586.1166947,103081,0.000904817832633853
1670270592.1051717,103216,0.0009045179467648268
1670270594.5054245,103270,0.0009043978061527014
1670270606.4840505,103540,0.0009037957643158734
1670270611.27444,103648,0.0009035543189384043
1670270648.3492007,104432,0.0009017927804961801
1670270662.742242,104756,0.000901058258023113
1670270729.9527123,106162,0.0008978373371064663
1670270743.1764772,106459,0.0008971481584012508
1670270763.5659683,106918,0.0008960776031017303
1670270799.6433523,107675,0.0008943001739680767
1670270833.0122757,108378,0.0008926339214667678
1670270847.4047465,108702,0.0008918598177842796
1670270862.893213,109000,0.0008911473560146987
1670270866.5026321,109081,0.0008909525931812823
1670270937.0291016,110621,0.0008872139151208103
1670270943.0223694,110756,0.0008868825389072299
1670270944.2176347,110783,0.0008868161821737885
1670270958.337811,111054,0.0008861515671014786
1670271050.6646464,113027,0.0008812332525849342
1670271063.8499715,113324,0.000880482024513185
1670271065.0471969,113351,0.0008804136305116117
1670271067.4503891,113405,0.0008802767260931432
1670271073.4325738,113540,0.0008799340575933456
1670271074.6242204,113567,0.0008798654889687896
1670271107.1968322,114243,0.0008781435899436474
1670271113.1928842,114378,0.0008777976036071777
1670271116.8079736,114459,0.0008775897440500557
1670271126.397449,114675,0.0008770345011726022
1670271152.967684,115216,0.0008756404276937246
1670271156.56757,115297,0.0008754305890761316
1670271157.7612422,115324,0.0008753605652600527
1670271175.7447207,115729,0.0008743081125430763
1670271204.403522,116324,0.000872755772434175
1670271220.0229082,116675,0.0008718336466699839
1670271222.4176111,116729,0.0008716914453543723
1670271240.3399885,117081,0.0008707651868462563
1670271287.3281617,118081,0.0008681093459017575
1670271316.11244,118729,0.0008663712651468813
1670271324.5052977,118918,0.0008658620645292103
1670271334.2326171,119081,0.0008654247503727674
1670271363.0499015,119729,0.0008636681013740599
1670271366.646255,119810,0.0008634477271698415
1670271443.420906,121405,0.0008590749348513782
1670271463.801312,121864,0.0008578016422688961
1670271465.0051794,121891,0.0008577265543863177
1670271491.2243466,122432,0.0008562206639908254
1670271494.8247,122513,0.0008559940615668893
1670271505.6111286,122756,0.0008553132065571845
1670271551.2317562,123729,0.0008525733719579875
1670271554.8316607,123810,0.0008523438591510057
1670271576.2938106,124243,0.0008511167834512889
1670271615.8490646,125081,0.0008487246814183891
1670271649.4195242,125837,0.0008465475984849036
1670271661.016664,126054,0.0008459227392449975
1670271665.8196669,126162,0.0008456098148599267
1670271675.4169302,126378,0.0008449830347672105
1670271688.600311,126675,0.0008441191748715937
1670271722.101807,127378,0.0008420678204856813
1670271728.0996773,127513,0.000841671833768487
1670271747.2791185,127945,0.0008404012769460678
1670271769.0954835,128378,0.0008391258306801319
1670271778.7157223,128594,0.0008384861866943538
1670271789.5345638,128837,0.0008377651683986187
1670271802.1735,129081,0.000837042520288378
1670271815.3719728,129378,0.0008361572399735451
1670271816.573249,129405,0.0008360766223631799
1670271830.991712,129729,0.000835107930470258
1670271833.38614,129783,0.0008349462295882404
1670271881.5980444,130810,0.0008318590698763728
1670271898.3374307,131135,0.0008308784454129636
1670271921.1123803,131648,0.000829320284537971
1670271951.3210876,132270,0.0008274249266833067
1670271975.335414,132810,0.0008257687441073358
1670272037.4999702,134108,0.0008217634749598801
1670272048.3029318,134351,0.0008210077066905797
1670272051.8983986,134432,0.0008207554928958416
1670272054.2926867,134486,0.0008205872145481408
1670272117.6627023,135864,0.0008162719896063209
1670272121.2669256,135945,0.0008160166908055544
1670272147.8120983,136486,0.0008143104496411979
1670272150.2125714,136540,0.0008141394355334342
1670272151.4153636,136567,0.0008140538702718914
1670272159.795507,136756,0.0008134546224027872
1670272183.0488045,137243,0.0008119095582515001
1670272219.2210443,138000,0.0008094946970231831
1670272243.17584,138540,0.0008077612146735191
1670272245.575011,138594,0.0008075874648056924
1670272252.7574801,138756,0.0008070658659562469
1670272292.2380366,139594,0.0008043606649152935
1670272315.1603549,140054,0.0008028700249269605
1670272336.8060865,140540,0.0008012862526811659
1670272346.413335,140756,0.0008005805430002511
1670272387.2358992,141594,0.0007978354697115719
1670272421.8228312,142324,0.0007954312022775412
1670272449.4112906,142945,0.0007933733868412673
1670272486.6601214,143729,0.0007907659746706486
1670272502.1069763,144027,0.0007897732430137694
1670272521.3333642,144459,0.0007883257349021733
1670272538.137755,144837,0.0007870556437410414
1670272565.6191845,145405,0.0007851444534026086
1670272615.865998,146486,0.0007814841228537261
1670272644.4128532,147081,0.0007794598350301385
1670272650.4032705,147216,0.000778998713940382
1670272696.8801785,148216,0.0007755737169645727
1670272710.0675187,148513,0.0007745512994006276
1670272717.248193,148675,0.0007739927968941629
1670272735.9412603,149054,0.0007726873736828566
1670272738.35529,149108,0.0007725006435066462
1670272776.7992325,149972,0.0007695043459534645
1670272807.5422049,150621,0.0007672466454096138
1670272821.9624074,150945,0.000766114448197186
1670272826.108133,151000,0.0007659255643375218
1670272833.318939,151162,0.0007653584470972419
1670272847.6918,151486,0.0007642225828021765
1670272879.6198626,152162,0.0007618491654284298
1670272913.158521,152918,0.0007591796456836164
1670272915.5594387,152972,0.0007589885499328375
1670272922.5244262,153081,0.000758606125600636
1670272940.5117896,153486,0.0007571698515675962
1670272991.4851348,154594,0.0007532270392403007
1670272995.0950532,154675,0.000752937572542578
1670273039.9060934,155648,0.0007494537276215851
1670273062.0822043,156108,0.0007478020270355046
1670273065.6750283,156189,0.0007475101156160235
1670273077.674645,156459,0.0007465361850336194
1670273099.2544878,156945,0.000744779477827251
1670273100.4487984,156972,0.0007446817471645772
1670273123.4464962,157432,0.0007430181722156703
1670273127.042011,157513,0.0007427241653203964
1670273170.0559125,158432,0.0007393833948299289
1670273172.4562097,158486,0.0007391863618977368
1670273180.848901,158675,0.0007384963682852685
1670273215.4694743,159405,0.0007358285947702825
1670273226.2662969,159648,0.0007349371444433928
1670273253.7808082,160216,0.0007328527281060815
1670273282.5597825,160864,0.0007304632454179227
1670273291.8751276,161000,0.0007299644639715552
1670273299.060107,161162,0.0007293655071407557
1670273331.4478521,161891,0.0007266641478054225
1670273357.8085914,162432,0.0007246569730341434
1670273363.8023283,162567,0.0007241543498821557
1670273381.7986088,162972,0.0007226445595733821
1670273390.286854,163108,0.0007221405976451933
1670273444.333104,164270,0.0007177936495281756
1670273449.1226552,164378,0.0007173880585469306
1670273474.2908506,164945,0.0007152555044740438
1670273478.8823788,165000,0.0007150521269068122
1670273498.071465,165432,0.0007134231855161488
1670273500.468696,165486,0.0007132193422876298
1670273507.6719887,165648,0.0007126075215637684
1670273510.0752535,165702,0.0007124035037122667
1670273533.9639127,166189,0.0007105649565346539
1670273561.552519,166810,0.0007082098163664341
1670273574.3982308,167054,0.0007072865264490247
1670273597.1700401,167567,0.0007053340668790042
1670273610.3577623,167864,0.0007042017532512546
1670273612.7576857,167918,0.0007039956981316209
1670273622.5934498,168081,0.0007033772999420762
1670273638.2097127,168432,0.0007020360208116472
1670273659.7758403,168918,0.0007001754711382091
1670273708.7124243,169972,0.000696131435688585
1670273737.9481287,170594,0.0006937382277101278
1670273742.7471714,170702,0.0006933214026503265
1670273743.9453304,170729,0.0006932171527296305
1670273752.3495042,170918,0.0006924872286617756
1670273775.4197714,171378,0.0006907121860422194
1670273788.6248384,171675,0.0006895618862472475
1670273801.8221738,171972,0.0006884102476760745
1670273812.3702595,172162,0.0006876766565255821
1670273819.568858,172324,0.0006870474899187684
1670273848.3525662,172972,0.0006845267489552498
1670273923.2616096,174567,0.0006783035933040082
1670273969.074007,175540,0.0006744883139617741
1670273970.2768443,175567,0.000674382143188268
1670273975.0590653,175675,0.0006739573436789215
1670274000.847244,176216,0.0006718309596180916
1670274002.046836,176243,0.0006717245560139418
1670274003.2472064,176270,0.000671618094202131
1670274012.84867,176486,0.0006707662250846624
1670274067.9906561,177675,0.0006660695653408766
1670274076.3827586,177864,0.000665320607367903
1670274079.9757895,177945,0.0006649994757026434
1670274105.3677504,178459,0.000662963546346873
1670274172.779811,179918,0.000657158438116312
1670274185.9156766,180162,0.0006561882910318673
1670274188.3159611,180216,0.000655972573440522
1670274193.1124947,180324,0.0006555410800501704
1670274200.3064508,180486,0.0006548935198225081
1670274203.9013727,180567,0.0006545695941895247
1670274212.2905717,180756,0.0006538135348819196
1670274221.887706,180972,0.0006529488600790501
1670274229.0680146,181054,0.0006526244687847793
1670274243.495654,181378,0.0006513260887004435
1670274278.497253,182108,0.0006483999895863235
1670274283.2928574,182216,0.0006479659350588918
1670274296.4890757,182513,0.0006467715720646083
1670274309.6851842,182810,0.0006455761613324285
1670274395.8246686,184648,0.0006381632410921156
1670274414.800224,185027,0.0006366322049871087
1670274424.3825982,185243,0.0006357566453516483
1670274441.1719768,185621,0.0006342231063172221
1670274442.365229,185648,0.0006341135012917221
1670274475.218932,186351,0.0006312610930763185
1670274492.0282645,186729,0.000629723013844341
1670274524.0184786,187405,0.000626972527243197
1670274561.3217943,188189,0.000623775995336473
1670274564.9154074,188270,0.0006234449683688581
1670274596.115747,188972,0.0006205731770023704
1670274619.8352911,189459,0.0006185821257531643
1670274624.6388898,189567,0.0006181393400765955
1670274656.824717,190243,0.0006153694121167064
1670274688.0094943,190945,0.0006124840001575649
1670274721.6959329,191648,0.0006095939315855503
1670274741.9409285,192054,0.0006079245358705521
1670274751.5538197,192270,0.0006070335512049496
1670274752.7486377,192297,0.0006069221999496222
1670274779.1531372,192891,0.000604469736572355
1670274785.7652373,193000,0.0006040235166437924
1670274802.5873768,193378,0.0006024608737789094
1670274852.874332,194459,0.0005979894776828587
1670274863.6604245,194702,0.0005969820194877684
1670274879.7298746,195027,0.0005956380628049374
1670274902.524677,195540,0.0005935083026997745
1670274906.1319878,195621,0.0005931718624196947
1670274916.9261293,195864,0.0005921621341258287
1670274984.985136,197297,0.0005862067919224501
1670274998.1637816,197594,0.0005849688895978034
1670275021.437118,198081,0.0005829417495988309
1670275033.439605,198351,0.0005818147910758853
1670275034.6341279,198378,0.0005817021010443568
1670275056.2090607,198864,0.0005796722252853215
1670275057.4106405,198891,0.0005795594188384712
1670275087.0259635,199513,0.0005769632407464087
1670275091.8214343,199621,0.0005765114328823984
1670275111.9305332,200027,0.0005748166004195809
1670275147.9470053,200837,0.0005714236758649349
1670275162.063812,201081,0.0005704049835912883
1670275165.6653469,201162,0.0005700653418898582
1670275174.0636823,201351,0.0005692726699635386
1670275186.0408714,201621,0.0005681398906745017
1670275189.636461,201702,0.0005678000161424279
1670275195.6334984,201837,0.0005672333645634353
1670275209.8546896,202108,0.0005660998285748065
1670275238.610576,202756,0.0005633775726892054
1670275251.901264,203000,0.000562356086447835
1670275274.7052984,203513,0.0005601985612884164
1670275295.087864,203972,0.000558266940061003
1670275374.018676,205648,0.0005512128700502217
1670275418.1828377,206594,0.0005472247721627355
1670275441.2268462,207054,0.0005452862242236733
1670275453.2272775,207324,0.0005441454704850912
1670275459.2171154,207459,0.0005435749772004783
1670275472.4024782,207756,0.0005423196125775576
1670275479.585844,207918,0.0005416347412392497
1670275490.278689,208108,0.0005408355500549078
1670275511.865236,208594,0.0005387798883020878
1670275517.8743706,208729,0.0005382086965255439
1670275523.8666947,208864,0.0005376374465413392
1670275547.8013473,209351,0.0005355803878046572
1670275560.9813378,209648,0.0005343229277059436
1670275564.5850387,209729,0.0005339799099601805
1670275590.8716059,210270,0.0005316925817169249
1670275600.4783795,210486,0.0005307773826643825
1670275612.467012,210756,0.0005296331946738064
1670275629.1071131,211081,0.0005282598431222141
1670275656.7098176,211702,0.0005256267031654716
1670275662.7097518,211837,0.0005250541144050658
1670275740.349258,213486,0.000518064945936203
1670275741.545726,213513,0.0005179503350518644
1670275782.0817502,214378,0.0005142812733538449
1670275836.3393855,215540,0.0005093486979603767
1670275845.921887,215756,0.0005084307631477714
1670275855.502825,215972,0.0005075127701275051
1670275859.17761,216000,0.0005073979846201837
1670275899.9764805,216918,0.0005034956848248839
1670275914.9654186,217216,0.0005022329860366881
1670275929.3743193,217540,0.0005008553271181881
1670275951.95339,218000,0.0004989035660400987
1670276025.81688,219621,0.0004920136416330934
1670276056.6071076,220270,0.0004892574506811798
1670276096.0325599,221081,0.00048581211012788117
1670276100.841032,221189,0.0004853527352679521
1670276117.6426215,221567,0.00048374495236203074
1670276140.1443162,222027,0.00048179272562265396
1670276147.3634505,222189,0.00048110372154042125
1670276199.742355,223324,0.00047628118772991
1670276218.923486,223756,0.0004744443285744637
1670276234.2426019,224054,0.00047318157157860696
1670276245.0622568,224297,0.00047214850201271474
1670276254.6544943,224513,0.0004712302761618048
1670276280.8237436,225054,0.00046893497346900403
1670276283.2280352,225108,0.00046870546066202223
1670276286.8213985,225189,0.00046836122055538
1670276289.2206817,225243,0.00046813173685222864
1670276296.4173949,225405,0.00046744325663894415
1670276320.4130538,225945,0.00046514871064573526
1670276326.346686,226027,0.0004648045578505844
1670276332.3387604,226162,0.00046423100866377354
1670276343.1369536,226405,0.00046319872490130365
1670276431.954601,228297,0.0004551739839371294
1670276455.927603,228837,0.0004528827266767621
1670276457.1277065,228864,0.00045276820310391486
1670276459.5301332,228918,0.0004525391268543899
1670276478.1170135,229297,0.00045093579683452845
1670276482.9166224,229405,0.00045047778985463083
1670276493.7229476,229648,0.00044944736873731017
1670276494.9203942,229675,0.00044933290337212384
1670276500.9112847,229810,0.00044876051833853126
1670276506.899887,229945,0.00044818822061643004
1670276526.8819654,230351,0.000446471618488431
1670276566.271817,231189,0.000442925636889413
1670276580.6709173,231513,0.0004415536532178521
1670276589.0659735,231702,0.00044075350160710514
1670276595.0668597,231837,0.0004401820187922567
1670276614.0529966,232216,0.0004385822976473719
1670276624.8597202,232459,0.00043755414662882686
1670276658.1684682,233162,0.00043458532309159636
1670276666.595142,233351,0.0004337863647378981
1670276667.7957466,233378,0.0004336722195148468
1670276678.576143,233621,0.00043264523264952004
1670276726.64129,234648,0.00042831184691749513
1670276736.227811,234864,0.0004274001403246075
1670276737.4272606,234891,0.0004272861988283694
1670276743.8531213,235000,0.00042683043284341693
1670276782.231254,235864,0.0004231864004395902
1670276842.5988317,237135,0.0004178409872110933
1670276847.3971865,237243,0.00041738644358702004
1670276868.9913538,237729,0.00041534178308211267
1670276874.9827795,237864,0.00041477405466139317
1670276899.137885,238351,0.00041273105307482183
1670276902.7363105,238432,0.00041239068377763033
1670276930.0907137,239000,0.0004100092046428472
1670276943.2677402,239297,0.00040876251296140254
1670276972.0442703,239945,0.000406044302508235
1670276982.5935104,240135,0.0004052520089317113
1670277003.014785,240594,0.000403328740503639
1670277005.4060311,240648,0.0004031025746371597
1670277009.0037248,240729,0.000402763340389356
1670277036.8818889,241297,0.0004003899230156094
1670277039.2843473,241351,0.00040016398997977376
1670277045.2881875,241486,0.0003995992592535913
1670277058.4888344,241783,0.00039835728239268064
1670277075.1493192,242108,0.0003970030811615288
1670277095.5531604,242567,0.0003950858663301915
1670277119.6622574,243054,0.0003930575039703399
1670277126.8523817,243216,0.00039238177123479545
1670277138.8459113,243486,0.0003912559477612376
1670277160.4215121,243972,0.0003892308450303972
1670277163.2502756,244000,0.00038911838782951236
1670277195.6823611,244729,0.0003860842261929065
1670277205.2874181,244945,0.0003851859946735203
1670277218.9083347,245216,0.0003840637218672782
1670277232.1153624,245513,0.00038282989407889545
1670277259.5069728,246081,0.00038047635462135077
1670277281.110571,246567,0.0003784611471928656
1670277321.3280246,247432,0.00037488341331481934
1670277329.7250786,247621,0.00037410162622109056
1670277396.659987,249027,0.00036830396857112646
1670277399.0670347,249081,0.00036808132426813245
1670277411.0770028,249351,0.0003669685684144497
1670277419.493846,249540,0.0003661900118459016
1670277454.1624384,250270,0.0003631901927292347
1670277479.3765044,250837,0.0003608604602050036
1670277493.6922603,251108,0.00035975215723738074
1670277512.8841996,251540,0.0003579803742468357
1670277515.287817,251594,0.0003577590105123818
1670277523.6811967,251783,0.00035698452848009765
1670277564.1752043,252648,0.0003534486168064177
1670277570.1709595,252783,0.00035289680818095803
1670277584.979763,253081,0.00035168349859304726
1670277590.988734,253216,0.0003511323011480272
1670277644.2276344,254378,0.00034639987279661
1670277647.8289013,254459,0.00034607024281285703
1670277673.9673927,255000,0.00034387450432404876
1670277681.182161,255162,0.0003432164085097611
1670277682.3773756,255189,0.0003431067452766001
1670277713.5891714,255891,0.0003402585571166128
1670277724.168097,256081,0.0003394926607143134
1670277802.2361283,257783,0.0003326181322336197
1670277815.4939437,258027,0.00033163881744258106
1670277823.907059,258216,0.0003308776067569852
1670277827.5070703,258297,0.0003305514983367175
1670277835.9073226,258486,0.0003297908988315612
1670277839.512178,258567,0.0003294650523457676
1670277868.2349055,259162,0.0003270779852755368
1670277881.4223187,259459,0.0003258860670030117
1670277894.6127374,259756,0.000324695254676044
1670277911.5223844,260081,0.0003233973984606564
1670277912.719016,260108,0.0003232893068343401
1670277916.3203723,260189,0.0003229650901630521
1670277945.1003032,260837,0.0003203742380719632
1670277955.0143647,261000,0.00031972734723240137
1670277982.5699282,261621,0.0003172507858835161
